Year,Month,MonthDate,Route,Flights,Seat_Capacity,Seats_Occupied,Load_Factor
2022,2022-06,2022-06-01,476 LHE-MED,2.0,470.0,422.0,0.8979
2022,2022-06,2022-06-01,477 MED-LHE,2.0,470.0,67.0,0.1426
2022,2022-06,2022-06-01,602 KHI-PEW,7.0,1324.0,1017.0,0.7681
2022,2022-06,2022-06-01,603 PEW-KHI,7.0,1324.0,1034.0,0.781
2022,2022-06,2022-06-01,610 PEW-DXB,14.0,3125.0,2802.0,0.8966
2022,2022-06,2022-06-01,611 DXB-PEW,14.0,3125.0,2738.0,0.8762
2022,2022-06,2022-06-01,612 PEW-SHJ,10.0,2237.0,2168.0,0.9692
2022,2022-06,2022-06-01,613 SHJ-PEW,10.0,2237.0,1978.0,0.8842
2022,2022-06,2022-06-01,630 PEW-AUH,17.0,3755.0,3590.0,0.9561
2022,2022-06,2022-06-01,631 AUH-PEW,17.0,3755.0,3670.0,0.9774
2022,2022-06,2022-06-01,670 PEW-JED,2.0,360.0,360.0,1.0
2022,2022-06,2022-06-01,671 JED-PEW,2.0,360.0,296.0,0.8222
2022,2022-06,2022-06-01,810 MUX-DXB,8.0,1775.0,1537.0,0.8659
2022,2022-06,2022-06-01,811 DXB-MUX,8.0,1775.0,1718.0,0.9679
2022,2022-06,2022-06-01,812 MUX-SHJ,12.0,2685.0,2495.0,0.9292
2022,2022-06,2022-06-01,813 SHJ-MUX,12.0,2685.0,2450.0,0.9125
2022,2022-06,2022-06-01,876 MUX-MED,2.0,470.0,387.0,0.8234
2022,2022-06,2022-06-01,877 MED-MUX,2.0,470.0,73.0,0.1553
2022,2022-06,2022-06-01,TOTALS,743.0,160019.0,143460.0,0.8965
2022,2022-07,2022-07-01,110 KHI-DXB,23.0,4236.0,3723.0,0.8789
2022,2022-07,2022-07-01,111 DXB-KHI,23.0,4236.0,4027.0,0.9507
2022,2022-07,2022-07-01,170 KHI-JED,5.0,900.0,864.0,0.96
2022,2022-07,2022-07-01,171 JED-KHI,5.0,900.0,708.0,0.7867
2022,2022-07,2022-07-01,176 KHI-MED,3.0,580.0,306.0,0.5276
2022,2022-07,2022-07-01,177 MED-KHI,3.0,580.0,531.0,0.9155
2022,2022-07,2022-07-01,178 KHI-MED,1.0,220.0,125.0,0.5682
2022,2022-07,2022-07-01,179 MED-KHI,1.0,220.0,210.0,0.9545
2022,2022-07,2022-07-01,200 KHI-ISB,30.0,5536.0,5423.0,0.9796
2022,2022-07,2022-07-01,201 ISB-KHI,1.0,180.0,124.0,0.6889
2022,2022-07,2022-07-01,205 ISB-KHI,30.0,5536.0,5103.0,0.9218
2022,2022-07,2022-07-01,207 ISB-KHI,29.0,5520.0,5101.0,0.9241
2022,2022-07,2022-07-01,208 KHI-ISB,29.0,5520.0,5203.0,0.9426
2022,2022-07,2022-07-01,210 ISB-DXB,14.0,3069.0,2888.0,0.941
2022,2022-07,2022-07-01,211 DXB-ISB,14.0,3069.0,2897.0,0.944
2022,2022-07,2022-07-01,212 ISB-SHJ,12.0,2637.0,2491.0,0.9446
2022,2022-07,2022-07-01,213 SHJ-ISB,11.0,2417.0,2245.0,0.9288
2022,2022-07,2022-07-01,216 ISB-DXB,16.0,3495.0,3337.0,0.9548
2022,2022-07,2022-07-01,217 DXB-ISB,16.0,3495.0,3353.0,0.9594
2022,2022-07,2022-07-01,230 ISB-AUH,16.0,3412.0,3011.0,0.8825
2022,2022-07,2022-07-01,231 AUH-ISB,16.0,3412.0,3234.0,0.9478
2022,2022-07,2022-07-01,232 ISB-AUH,2.0,455.0,423.0,0.9297
2022,2022-07,2022-07-01,233 AUH-ISB,2.0,455.0,432.0,0.9495
2022,2022-07,2022-07-01,251 ISB-KDU,12.0,2160.0,1863.0,0.8625
2022,2022-07,2022-07-01,252 KDU-ISB,12.0,2160.0,1876.0,0.8685
2022,2022-07,2022-07-01,270 ISB-JED,9.0,2060.0,1925.0,0.9345
2022,2022-07,2022-07-01,271 JED-ISB,9.0,2060.0,2006.0,0.9738
2022,2022-07,2022-07-01,272 ISB-JED,1.0,220.0,220.0,1.0
2022,2022-07,2022-07-01,273 JED-ISB,1.0,220.0,213.0,0.9682
2022,2022-07,2022-07-01,274 ISB-RUH,18.0,4080.0,3971.0,0.9733
2022,2022-07,2022-07-01,275 RUH-ISB,18.0,4080.0,3751.0,0.9194
2022,2022-07,2022-07-01,276 ISB-MED,1.0,235.0,207.0,0.8809
2022,2022-07,2022-07-01,277 MED-ISB,1.0,235.0,221.0,0.9404
2022,2022-07,2022-07-01,278 ISB-RUH,2.0,455.0,447.0,0.9824
2022,2022-07,2022-07-01,279 RUH-ISB,2.0,455.0,361.0,0.7934
2022,2022-07,2022-07-01,401 LHE-KHI,30.0,6525.0,5316.0,0.8147
2022,2022-07,2022-07-01,402 KHI-LHE,30.0,6565.0,5604.0,0.8536
2022,2022-07,2022-07-01,405 LHE-KHI,20.0,4280.0,3324.0,0.7766
2022,2022-07,2022-07-01,406 KHI-LHE,19.0,4060.0,2993.0,0.7372
2022,2022-07,2022-07-01,410 LHE-DXB,31.0,7015.0,6674.0,0.9514
2022,2022-07,2022-07-01,411 DXB-LHE,31.0,7015.0,6744.0,0.9614
2022,2022-07,2022-07-01,412 LHE-SHJ,29.0,6405.0,5908.0,0.9224
2022,2022-07,2022-07-01,413 SHJ-LHE,29.0,6405.0,5705.0,0.8907
2022,2022-07,2022-07-01,416 LHE-DXB,1.0,220.0,214.0,0.9727
2022,2022-07,2022-07-01,417 DXB-LHE,1.0,220.0,220.0,1.0
2022,2022-07,2022-07-01,430 LHE-AUH,18.0,4005.0,3725.0,0.9301
2022,2022-07,2022-07-01,431 AUH-LHE,18.0,4005.0,3695.0,0.9226
2022,2022-07,2022-07-01,470 LHE-JED,3.0,660.0,528.0,0.8
2022,2022-07,2022-07-01,471 JED-LHE,3.0,660.0,630.0,0.9545
2022,2022-07,2022-07-01,472 LHE-JED,4.0,940.0,857.0,0.9117
2022,2022-07,2022-07-01,473 JED-LHE,4.0,940.0,927.0,0.9862
2022,2022-07,2022-07-01,476 LHE-MED,2.0,455.0,363.0,0.7978
2022,2022-07,2022-07-01,477 MED-LHE,2.0,455.0,389.0,0.8549
2022,2022-07,2022-07-01,602 KHI-PEW,8.0,1472.0,1240.0,0.8424
2022,2022-07,2022-07-01,603 PEW-KHI,8.0,1472.0,1289.0,0.8757
2022,2022-07,2022-07-01,610 PEW-DXB,16.0,3495.0,2731.0,0.7814
2022,2022-07,2022-07-01,611 DXB-PEW,16.0,3495.0,2692.0,0.7702
2022,2022-07,2022-07-01,612 PEW-SHJ,12.0,2637.0,2264.0,0.8586
2022,2022-07,2022-07-01,613 SHJ-PEW,12.0,2637.0,1877.0,0.7118
2022,2022-07,2022-07-01,630 PEW-AUH,17.0,3632.0,2986.0,0.8221
2022,2022-07,2022-07-01,631 AUH-PEW,17.0,3632.0,3218.0,0.886
2022,2022-07,2022-07-01,670 PEW-JED,1.0,180.0,179.0,0.9944
2022,2022-07,2022-07-01,671 JED-PEW,1.0,180.0,176.0,0.9778
2022,2022-07,2022-07-01,676 PEW-MED,1.0,180.0,178.0,0.9889
2022,2022-07,2022-07-01,677 MED-PEW,1.0,180.0,152.0,0.8444
2022,2022-07,2022-07-01,810 MUX-DXB,13.0,2849.0,2628.0,0.9224
2022,2022-07,2022-07-01,811 DXB-MUX,13.0,2849.0,2526.0,0.8866
2022,2022-07,2022-07-01,812 MUX-SHJ,16.0,3470.0,3217.0,0.9271
2022,2022-07,2022-07-01,813 SHJ-MUX,16.0,3470.0,2791.0,0.8043
2022,2022-07,2022-07-01,870 MUX-JED,5.0,1160.0,1109.0,0.956
2022,2022-07,2022-07-01,871 JED-MUX,5.0,1160.0,1134.0,0.9776
2022,2022-07,2022-07-01,TOTALS,841.0,177480.0,159023.0,0.896
2022,2022-08,2022-08-01,110 KHI-DXB,21.0,3812.0,3651.0,0.9578
2022,2022-08,2022-08-01,111 DXB-KHI,21.0,3812.0,2708.0,0.7104
2022,2022-08,2022-08-01,170 KHI-JED,9.0,1675.0,1667.0,0.9952
2022,2022-08,2022-08-01,171 JED-KHI,9.0,1675.0,1094.0,0.6531
2022,2022-08,2022-08-01,176 KHI-MED,3.0,540.0,508.0,0.9407
2022,2022-08,2022-08-01,177 MED-KHI,2.0,360.0,337.0,0.9361
2022,2022-08,2022-08-01,200 KHI-ISB,30.0,5629.0,5074.0,0.9014
2022,2022-08,2022-08-01,205 ISB-KHI,29.0,5362.0,4991.0,0.9308
2022,2022-08,2022-08-01,207 ISB-KHI,28.0,5470.0,5154.0,0.9422
2022,2022-08,2022-08-01,208 KHI-ISB,28.0,5415.0,4355.0,0.8042
2022,2022-08,2022-08-01,210 ISB-DXB,13.0,2905.0,2857.0,0.9835
2022,2022-08,2022-08-01,211 DXB-ISB,13.0,2905.0,2322.0,0.7993
2022,2022-08,2022-08-01,212 ISB-SHJ,13.0,2705.0,2627.0,0.9712
2022,2022-08,2022-08-01,213 SHJ-ISB,14.0,2925.0,2443.0,0.8352
2022,2022-08,2022-08-01,216 ISB-DXB,18.0,3990.0,3857.0,0.9667
2022,2022-08,2022-08-01,217 DXB-ISB,18.0,3990.0,3280.0,0.8221
2022,2022-08,2022-08-01,230 ISB-AUH,17.0,3595.0,3502.0,0.9741
2022,2022-08,2022-08-01,231 AUH-ISB,17.0,3595.0,2675.0,0.7441
2022,2022-08,2022-08-01,251 ISB-KDU,16.0,2880.0,1734.0,0.6021
2022,2022-08,2022-08-01,252 KDU-ISB,16.0,2880.0,2558.0,0.8882
2022,2022-08,2022-08-01,270 ISB-JED,11.0,2335.0,2319.0,0.9931
2022,2022-08,2022-08-01,271 JED-ISB,11.0,2335.0,938.0,0.4017
2022,2022-08,2022-08-01,274 ISB-RUH,18.0,4095.0,4042.0,0.9871
2022,2022-08,2022-08-01,275 RUH-ISB,17.0,3860.0,3076.0,0.7969
2022,2022-08,2022-08-01,276 ISB-MED,3.0,705.0,665.0,0.9433
2022,2022-08,2022-08-01,277 MED-ISB,3.0,705.0,514.0,0.7291
2022,2022-08,2022-08-01,278 ISB-RUH,3.0,690.0,686.0,0.9942
2022,2022-08,2022-08-01,279 RUH-ISB,3.0,690.0,253.0,0.3667
2022,2022-08,2022-08-01,401 LHE-KHI,25.0,5002.0,4383.0,0.8762
2022,2022-08,2022-08-01,402 KHI-LHE,26.0,5182.0,3984.0,0.7688
2022,2022-08,2022-08-01,405 LHE-KHI,21.0,4012.0,3320.0,0.8275
2022,2022-08,2022-08-01,406 KHI-LHE,21.0,4012.0,2997.0,0.747
2022,2022-08,2022-08-01,410 LHE-DXB,30.0,6602.0,6426.0,0.9733
2022,2022-08,2022-08-01,411 DXB-LHE,31.0,6837.0,5815.0,0.8505
2022,2022-08,2022-08-01,412 LHE-SHJ,26.0,5530.0,5309.0,0.96
2022,2022-08,2022-08-01,413 SHJ-LHE,26.0,5530.0,3896.0,0.7045
2022,2022-08,2022-08-01,430 LHE-AUH,17.0,3592.0,3413.0,0.9502
2022,2022-08,2022-08-01,431 AUH-LHE,17.0,3592.0,2865.0,0.7976
2022,2022-08,2022-08-01,470 LHE-JED,2.0,440.0,440.0,1.0
2022,2022-08,2022-08-01,471 JED-LHE,2.0,440.0,132.0,0.3
2022,2022-08,2022-08-01,472 LHE-JED,8.0,1850.0,1830.0,0.9892
2022,2022-08,2022-08-01,473 JED-LHE,8.0,1850.0,797.0,0.4308
2022,2022-08,2022-08-01,476 LHE-MED,3.0,650.0,533.0,0.82
2022,2022-08,2022-08-01,477 MED-LHE,2.0,415.0,342.0,0.8241
2022,2022-08,2022-08-01,602 KHI-PEW,5.0,900.0,735.0,0.8167
2022,2022-08,2022-08-01,603 PEW-KHI,6.0,1080.0,854.0,0.7907
2022,2022-08,2022-08-01,610 PEW-DXB,18.0,3990.0,3871.0,0.9702
2022,2022-08,2022-08-01,611 DXB-PEW,18.0,3990.0,1731.0,0.4338
2022,2022-08,2022-08-01,612 PEW-SHJ,13.0,2705.0,2659.0,0.983
2022,2022-08,2022-08-01,613 SHJ-PEW,13.0,2705.0,1226.0,0.4532
2022,2022-08,2022-08-01,630 PEW-AUH,17.0,3595.0,3490.0,0.9708
2022,2022-08,2022-08-01,631 AUH-PEW,17.0,3595.0,2331.0,0.6484
2022,2022-08,2022-08-01,670 PEW-JED,8.0,1440.0,1427.0,0.991
2022,2022-08,2022-08-01,671 JED-PEW,8.0,1440.0,277.0,0.1924
2022,2022-08,2022-08-01,676 PEW-MED,1.0,180.0,180.0,1.0
2022,2022-08,2022-08-01,677 MED-PEW,2.0,360.0,344.0,0.9556
2022,2022-08,2022-08-01,810 MUX-DXB,13.0,2920.0,2663.0,0.912
2022,2022-08,2022-08-01,811 DXB-MUX,12.0,2685.0,1769.0,0.6588
2022,2022-08,2022-08-01,812 MUX-SHJ,14.0,2965.0,2761.0,0.9312
2022,2022-08,2022-08-01,813 SHJ-MUX,14.0,2965.0,1747.0,0.5892
2022,2022-08,2022-08-01,870 MUX-JED,10.0,2290.0,2112.0,0.9223
2022,2022-08,2022-08-01,871 JED-MUX,10.0,2290.0,894.0,0.3904
2022,2022-08,2022-08-01,877 MED-MUX,1.0,235.0,204.0,0.8681
2022,2022-08,2022-08-01,TOTALS,869.0,179401.0,147644.0,0.823
2022,2022-09,2022-09-01,110 KHI-DXB,20.0,3600.0,3250.0,0.9028
2022,2022-09,2022-09-01,111 DXB-KHI,20.0,3600.0,2408.0,0.6689
2022,2022-09,2022-09-01,170 KHI-JED,12.0,2160.0,2146.0,0.9935
2022,2022-09,2022-09-01,171 JED-KHI,12.0,2160.0,2123.0,0.9829
2022,2022-09,2022-09-01,200 KHI-ISB,30.0,5560.0,5400.0,0.9712
2022,2022-09,2022-09-01,201 ISB-KHI,30.0,5520.0,5303.0,0.9607
2022,2022-09,2022-09-01,207 ISB-KHI,30.0,6200.0,5878.0,0.9481
2022,2022-09,2022-09-01,208 KHI-ISB,30.0,6160.0,5794.0,0.9406
2022,2022-09,2022-09-01,210 ISB-DXB,13.0,2995.0,2877.0,0.9606
2022,2022-09,2022-09-01,211 DXB-ISB,13.0,2995.0,2526.0,0.8434
2022,2022-09,2022-09-01,212 ISB-SHJ,13.0,2595.0,2446.0,0.9426
2022,2022-09,2022-09-01,213 SHJ-ISB,12.0,2415.0,2070.0,0.8571
2022,2022-09,2022-09-01,216 ISB-DXB,17.0,3845.0,3704.0,0.9633
2022,2022-09,2022-09-01,217 DXB-ISB,17.0,3845.0,3294.0,0.8567
2022,2022-09,2022-09-01,230 ISB-AUH,18.0,3800.0,3529.0,0.9287
2022,2022-09,2022-09-01,231 AUH-ISB,18.0,3800.0,2802.0,0.7374
2022,2022-09,2022-09-01,251 ISB-KDU,12.0,2160.0,1272.0,0.5889
2022,2022-09,2022-09-01,252 KDU-ISB,12.0,2160.0,1723.0,0.7977
2022,2022-09,2022-09-01,270 ISB-JED,17.0,3540.0,3485.0,0.9845
2022,2022-09,2022-09-01,271 JED-ISB,17.0,3540.0,3104.0,0.8768
2022,2022-09,2022-09-01,274 ISB-RUH,17.0,3875.0,3793.0,0.9788
2022,2022-09,2022-09-01,275 RUH-ISB,17.0,3890.0,3381.0,0.8692
2022,2022-09,2022-09-01,278 ISB-RUH,4.0,940.0,890.0,0.9468
2022,2022-09,2022-09-01,279 RUH-ISB,4.0,940.0,699.0,0.7436
2022,2022-09,2022-09-01,401 LHE-KHI,29.0,5770.0,5475.0,0.9489
2022,2022-09,2022-09-01,402 KHI-LHE,29.0,5770.0,5343.0,0.926
2022,2022-09,2022-09-01,405 LHE-KHI,25.0,4540.0,4302.0,0.9476
2022,2022-09,2022-09-01,406 KHI-LHE,24.0,4360.0,3952.0,0.9064
2022,2022-09,2022-09-01,410 LHE-DXB,30.0,6595.0,6325.0,0.9591
2022,2022-09,2022-09-01,411 DXB-LHE,30.0,6595.0,5634.0,0.8543
2022,2022-09,2022-09-01,412 LHE-SHJ,25.0,4720.0,4452.0,0.9432
2022,2022-09,2022-09-01,413 SHJ-LHE,25.0,4720.0,3898.0,0.8258
2022,2022-09,2022-09-01,430 LHE-AUH,18.0,3640.0,3390.0,0.9313
2022,2022-09,2022-09-01,431 AUH-LHE,18.0,3640.0,2984.0,0.8198
2022,2022-09,2022-09-01,470 LHE-JED,5.0,1100.0,1093.0,0.9936
2022,2022-09,2022-09-01,471 JED-LHE,5.0,1100.0,1040.0,0.9455
2022,2022-09,2022-09-01,472 LHE-JED,13.0,3010.0,2955.0,0.9817
2022,2022-09,2022-09-01,473 JED-LHE,13.0,3010.0,2780.0,0.9236
2022,2022-09,2022-09-01,610 PEW-DXB,17.0,3845.0,3675.0,0.9558
2022,2022-09,2022-09-01,611 DXB-PEW,17.0,3845.0,2122.0,0.5519
2022,2022-09,2022-09-01,612 PEW-SHJ,12.0,2415.0,2317.0,0.9594
2022,2022-09,2022-09-01,613 SHJ-PEW,12.0,2415.0,1360.0,0.5631
2022,2022-09,2022-09-01,630 PEW-AUH,18.0,3800.0,3603.0,0.9482
2022,2022-09,2022-09-01,631 AUH-PEW,18.0,3800.0,2621.0,0.6897
2022,2022-09,2022-09-01,670 PEW-JED,12.0,2160.0,2135.0,0.9884
2022,2022-09,2022-09-01,671 JED-PEW,12.0,2160.0,1871.0,0.8662
2022,2022-09,2022-09-01,810 MUX-DXB,12.0,2760.0,2579.0,0.9344
2022,2022-09,2022-09-01,811 DXB-MUX,12.0,2760.0,1881.0,0.6815
2022,2022-09,2022-09-01,812 MUX-SHJ,15.0,2755.0,2667.0,0.9681
2022,2022-09,2022-09-01,813 SHJ-MUX,15.0,2755.0,2113.0,0.767
2022,2022-09,2022-09-01,870 MUX-JED,18.0,4110.0,4072.0,0.9908
2022,2022-09,2022-09-01,871 JED-MUX,18.0,4110.0,3311.0,0.8056
2022,2022-09,2022-09-01,TOTALS,902.0,184555.0,163847.0,0.8878
2022,2022-10,2022-10-01,110 KHI-DXB,12.0,2160.0,2037.0,0.9431
2022,2022-10,2022-10-01,111 DXB-KHI,12.0,2160.0,1928.0,0.8926
2022,2022-10,2022-10-01,170 KHI-JED,14.0,2520.0,2437.0,0.9671
2022,2022-10,2022-10-01,171 JED-KHI,14.0,2520.0,2498.0,0.9913
2022,2022-10,2022-10-01,200 KHI-ISB,31.0,5580.0,5442.0,0.9753
2022,2022-10,2022-10-01,201 ISB-KHI,31.0,5635.0,5349.0,0.9492
2022,2022-10,2022-10-01,207 ISB-KHI,31.0,5900.0,5617.0,0.952
2022,2022-10,2022-10-01,208 KHI-ISB,31.0,5915.0,5464.0,0.9238
2022,2022-10,2022-10-01,210 ISB-DXB,13.0,2880.0,2683.0,0.9316
2022,2022-10,2022-10-01,211 DXB-ISB,13.0,2880.0,2803.0,0.9733
2022,2022-10,2022-10-01,212 ISB-SHJ,13.0,2935.0,2643.0,0.9005
2022,2022-10,2022-10-01,213 SHJ-ISB,14.0,3115.0,2988.0,0.9592
2022,2022-10,2022-10-01,216 ISB-DXB,16.0,3510.0,3273.0,0.9325
2022,2022-10,2022-10-01,217 DXB-ISB,16.0,3510.0,3350.0,0.9544
2022,2022-10,2022-10-01,230 ISB-AUH,13.0,2835.0,2564.0,0.9044
2022,2022-10,2022-10-01,231 AUH-ISB,13.0,2835.0,2596.0,0.9157
2022,2022-10,2022-10-01,251 ISB-KDU,2.0,360.0,244.0,0.6778
2022,2022-10,2022-10-01,252 KDU-ISB,2.0,360.0,294.0,0.8167
2022,2022-10,2022-10-01,270 ISB-JED,17.0,3935.0,3836.0,0.9748
2022,2022-10,2022-10-01,271 JED-ISB,17.0,3935.0,3776.0,0.9596
2022,2022-10,2022-10-01,274 ISB-RUH,17.0,3635.0,3535.0,0.9725
2022,2022-10,2022-10-01,275 RUH-ISB,17.0,3675.0,3294.0,0.8963
2022,2022-10,2022-10-01,401 LHE-KHI,30.0,5740.0,5455.0,0.9503
2022,2022-10,2022-10-01,402 KHI-LHE,30.0,5740.0,5448.0,0.9491
2022,2022-10,2022-10-01,405 LHE-KHI,28.0,5040.0,4575.0,0.9077
2022,2022-10,2022-10-01,406 KHI-LHE,28.0,5080.0,4763.0,0.9376
2022,2022-10,2022-10-01,410 LHE-DXB,28.0,6355.0,5918.0,0.9312
2022,2022-10,2022-10-01,411 DXB-LHE,28.0,6355.0,6138.0,0.9659
2022,2022-10,2022-10-01,412 LHE-SHJ,17.0,3495.0,3102.0,0.8876
2022,2022-10,2022-10-01,413 SHJ-LHE,17.0,3495.0,3427.0,0.9805
2022,2022-10,2022-10-01,430 LHE-AUH,16.0,3360.0,3023.0,0.8997
2022,2022-10,2022-10-01,431 AUH-LHE,16.0,3360.0,3275.0,0.9747
2022,2022-10,2022-10-01,470 LHE-JED,5.0,1100.0,1083.0,0.9845
2022,2022-10,2022-10-01,471 JED-LHE,5.0,1100.0,1083.0,0.9845
2022,2022-10,2022-10-01,472 LHE-JED,12.0,2820.0,2749.0,0.9748
2022,2022-10,2022-10-01,473 JED-LHE,12.0,2820.0,2793.0,0.9904
2022,2022-10,2022-10-01,610 PEW-DXB,13.0,2850.0,2661.0,0.9337
2022,2022-10,2022-10-01,611 DXB-PEW,13.0,2850.0,2234.0,0.7839
2022,2022-10,2022-10-01,612 PEW-SHJ,9.0,2055.0,1872.0,0.9109
2022,2022-10,2022-10-01,613 SHJ-PEW,9.0,2055.0,1722.0,0.838
2022,2022-10,2022-10-01,630 PEW-AUH,13.0,2835.0,2655.0,0.9365
2022,2022-10,2022-10-01,631 AUH-PEW,13.0,2835.0,2172.0,0.7661
2022,2022-10,2022-10-01,670 PEW-JED,13.0,2340.0,2313.0,0.9885
2022,2022-10,2022-10-01,671 JED-PEW,13.0,2340.0,2266.0,0.9684
2022,2022-10,2022-10-01,810 MUX-DXB,13.0,2880.0,2591.0,0.8997
2022,2022-10,2022-10-01,811 DXB-MUX,13.0,2880.0,2809.0,0.9753
2022,2022-10,2022-10-01,812 MUX-SHJ,12.0,2320.0,2212.0,0.9534
2022,2022-10,2022-10-01,813 SHJ-MUX,12.0,2320.0,2281.0,0.9832
2022,2022-10,2022-10-01,870 MUX-JED,17.0,3935.0,3869.0,0.9832
2022,2022-10,2022-10-01,871 JED-MUX,17.0,3935.0,3905.0,0.9924
2022,2022-10,2022-10-01,TOTALS,811.0,167080.0,157045.0,0.9399
2022,2022-11,2022-11-01,110 KHI-DXB,13.0,2340.0,2161.0,0.9235
2022,2022-11,2022-11-01,111 DXB-KHI,13.0,2340.0,2022.0,0.8641
2022,2022-11,2022-11-01,170 KHI-JED,13.0,2340.0,2304.0,0.9846
2022,2022-11,2022-11-01,171 JED-KHI,13.0,2340.0,2264.0,0.9675
2022,2022-11,2022-11-01,200 KHI-ISB,15.0,2700.0,2281.0,0.8448
2022,2022-11,2022-11-01,201 ISB-KHI,15.0,2795.0,2359.0,0.844
2022,2022-11,2022-11-01,207 ISB-KHI,23.0,4590.0,3759.0,0.819
2022,2022-11,2022-11-01,208 KHI-ISB,24.0,4865.0,3802.0,0.7815
2022,2022-11,2022-11-01,210 ISB-DXB,16.0,3625.0,3404.0,0.939
2022,2022-11,2022-11-01,211 DXB-ISB,16.0,3625.0,3058.0,0.8436
2022,2022-11,2022-11-01,212 ISB-SHJ,12.0,2540.0,2379.0,0.9366
2022,2022-11,2022-11-01,213 SHJ-ISB,12.0,2540.0,2298.0,0.9047
2022,2022-11,2022-11-01,216 ISB-DXB,13.0,2950.0,2752.0,0.9329
2022,2022-11,2022-11-01,217 DXB-ISB,13.0,2950.0,2476.0,0.8393
2022,2022-11,2022-11-01,230 ISB-AUH,12.0,2360.0,2153.0,0.9123
2022,2022-11,2022-11-01,231 AUH-ISB,12.0,2360.0,2198.0,0.9314
2022,2022-11,2022-11-01,270 ISB-JED,9.0,1950.0,1894.0,0.9713
2022,2022-11,2022-11-01,271 JED-ISB,9.0,2005.0,1981.0,0.988
2022,2022-11,2022-11-01,272 ISB-JED,9.0,2115.0,2048.0,0.9683
2022,2022-11,2022-11-01,273 JED-ISB,9.0,2115.0,2074.0,0.9806
2022,2022-11,2022-11-01,274 ISB-RUH,17.0,3595.0,3460.0,0.9624
2022,2022-11,2022-11-01,275 RUH-ISB,17.0,3540.0,3353.0,0.9472
2022,2022-11,2022-11-01,278 ISB-RUH,4.0,940.0,923.0,0.9819
2022,2022-11,2022-11-01,279 RUH-ISB,4.0,940.0,602.0,0.6404
2022,2022-11,2022-11-01,401 LHE-KHI,30.0,5880.0,5466.0,0.9296
2022,2022-11,2022-11-01,402 KHI-LHE,30.0,5880.0,5054.0,0.8595
2022,2022-11,2022-11-01,405 LHE-KHI,25.0,4820.0,4141.0,0.8591
2022,2022-11,2022-11-01,406 KHI-LHE,24.0,4640.0,4262.0,0.9185
2022,2022-11,2022-11-01,410 LHE-DXB,30.0,6600.0,6445.0,0.9765
2022,2022-11,2022-11-01,411 DXB-LHE,30.0,6600.0,6420.0,0.9727
2022,2022-11,2022-11-01,412 LHE-SHJ,13.0,2620.0,2446.0,0.9336
2022,2022-11,2022-11-01,413 SHJ-LHE,13.0,2620.0,2554.0,0.9748
2022,2022-11,2022-11-01,430 LHE-AUH,13.0,2860.0,2750.0,0.9615
2022,2022-11,2022-11-01,431 AUH-LHE,13.0,2860.0,2794.0,0.9769
2022,2022-11,2022-11-01,470 LHE-JED,18.0,3960.0,3904.0,0.9859
2022,2022-11,2022-11-01,471 JED-LHE,18.0,3960.0,3919.0,0.9896
2022,2022-11,2022-11-01,474 LHE-RUH,3.0,660.0,614.0,0.9303
2022,2022-11,2022-11-01,475 RUH-LHE,3.0,660.0,650.0,0.9848
2022,2022-11,2022-11-01,610 PEW-DXB,13.0,2950.0,2809.0,0.9522
2022,2022-11,2022-11-01,611 DXB-PEW,13.0,2950.0,1966.0,0.6664
2022,2022-11,2022-11-01,612 PEW-SHJ,12.0,2540.0,2494.0,0.9819
2022,2022-11,2022-11-01,613 SHJ-PEW,12.0,2540.0,1528.0,0.6016
2022,2022-11,2022-11-01,630 PEW-AUH,12.0,2360.0,2280.0,0.9661
2022,2022-11,2022-11-01,631 AUH-PEW,12.0,2360.0,2166.0,0.9178
2022,2022-11,2022-11-01,670 PEW-JED,9.0,2115.0,2063.0,0.9754
2022,2022-11,2022-11-01,671 JED-PEW,9.0,2115.0,2079.0,0.983
2022,2022-11,2022-11-01,810 MUX-DXB,13.0,2950.0,2847.0,0.9651
2022,2022-11,2022-11-01,811 DXB-MUX,13.0,2950.0,2890.0,0.9797
2022,2022-11,2022-11-01,812 MUX-SHJ,13.0,2670.0,2606.0,0.976
2022,2022-11,2022-11-01,813 SHJ-MUX,13.0,2670.0,2570.0,0.9625
2022,2022-11,2022-11-01,870 MUX-JED,19.0,3915.0,3875.0,0.9898
2022,2022-11,2022-11-01,871 JED-MUX,19.0,3860.0,3837.0,0.994
2022,2022-11,2022-11-01,TOTALS,758.0,158025.0,145434.0,0.9203
2022,2022-12,2022-12-01,110 KHI-DXB,14.0,2520.0,2464.0,0.9778
2022,2022-12,2022-12-01,111 DXB-KHI,14.0,2520.0,2417.0,0.9591
2022,2022-12,2022-12-01,116 KHI-DXB,1.0,180.0,178.0,0.9889
2022,2022-12,2022-12-01,117 DXB-KHI,1.0,180.0,160.0,0.8889
2022,2022-12,2022-12-01,170 KHI-JED,13.0,2340.0,2309.0,0.9868
2022,2022-12,2022-12-01,171 JED-KHI,13.0,2340.0,2318.0,0.9906
2022,2022-12,2022-12-01,172 KHI-JED,1.0,180.0,180.0,1.0
2022,2022-12,2022-12-01,173 JED-KHI,1.0,180.0,179.0,0.9944
2022,2022-12,2022-12-01,200 KHI-ISB,8.0,1480.0,1369.0,0.925
2022,2022-12,2022-12-01,201 ISB-KHI,8.0,1480.0,1417.0,0.9574
